Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,"Características reais da sala "
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,21/11/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,14/11/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,07/11/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,31/10/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,24/10/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,17/10/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,10/10/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,03/10/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Visualização e Interação Pessoa-Máquina,03738T02,"IGE-C6, IGE-C5, IGE-C4, IGE-C3, IGE-C2, IGE-C1",72,Seg,14:30:00,16:00:00,26/09/2022,Sala de Aulas normal,C5.06,70,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,07/12/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,30/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,23/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,16/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,09/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,02/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,26/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,19/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,12/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MEInt,"Organizações Internacionais, Ongs e Movimentos Sociais",02120TP03,MEIA3,41,Qua,13:00:00,15:00:00,28/09/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
LE,Informática para Economistas,04041PL04,EA3,36,Sex,08:00:00,09:30:00,09/12/2022,Sala/anfiteatro aulas,D1.02,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,15/12/2022,Laboratório de Informática,D1.02,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,24/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,17/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,10/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,03/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,27/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,20/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,13/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,06/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,29/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Qui,08:00:00,09:30:00,22/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,13/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,06/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,29/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,22/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,15/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,08/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,25/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,18/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,11/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,04/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,27/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Informática para Economistas,04041PL04,EA3,36,Ter,08:00:00,09:30:00,20/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
MSS,Métodos de Análise de Dados,01312PL01,MSSA1,44,Qui,20:30:00,22:30:00,20/10/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,28/11/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,21/11/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,14/11/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,07/11/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,31/10/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,24/10/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,17/10/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,10/10/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,03/10/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LG,Macroeconomia,L0236T06,"GB5, GB4",62,Seg,13:00:00,14:30:00,26/09/2022,Anfiteatro aulas,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,14/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,07/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,30/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,23/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,16/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,09/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,26/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,19/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,12/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,28/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"LCD, LCD-PL",Programação (1ciclo),03586PL05,CDA2,37,Qua,09:30:00,11:00:00,21/09/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,10/11/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,03/11/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,27/10/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,20/10/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,13/10/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Escrita de Textos Técnicos e Científicos,00665TP04,"CT-ESPP-03, CI-CT-02",28,Qui,09:00:00,11:00:00,06/10/2022,Sala de Aulas normal,D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
LP,"Aprendizagem, Motivação e Emoção",L5216TP01,"PA4, PA2",62,Sex,11:00:00,12:30:00,23/09/2022,Sala de Aulas normal,"2,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,"Aprendizagem, Motivação e Emoção",L5216TP01,"PA4, PA2",62,Ter,11:00:00,12:30:00,27/09/2022,Sala de Aulas normal,"2,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,"Aprendizagem, Motivação e Emoção",L5216TP01,"PA4, PA2",62,Ter,11:00:00,12:30:00,20/09/2022,Sala de Aulas normal,"2,00E+05",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LE,Matemática I,L0101TP01,EA1,36,Qui,11:00:00,12:30:00,29/09/2022,Sala de Aulas normal,C4.05,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
LCP,Análise de Dados em Ciências Sociais: Multivariada I,03212TP01,CPB1,26,Qua,16:00:00,17:30:00,28/09/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LCP,Análise de Dados em Ciências Sociais: Multivariada I,03212TP01,CPB1,26,Qua,14:30:00,16:00:00,28/09/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,04/11/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,28/10/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,21/10/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,14/10/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,07/10/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,30/09/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,23/09/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Guerras e Revoluções na Europa Contemporânea,00498T01,CI-ESPP-1,33,Sex,09:30:00,11:00:00,16/09/2022,Sala de Aulas normal,AA3.40,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,24/11/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,17/11/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,10/11/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,03/11/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,27/10/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,20/10/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,13/10/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,06/10/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIESPP,Análise de Arquivos e de Outras Fontes Documentais,M8106TP01,CI-ESPP-2,51,Qui,18:00:00,20:00:00,29/09/2022,Sala Aulas Mestrado,"1,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MEI, MIG",Gestão do Conhecimento e Cultura Organizacional,M8683TP05,MIG-A1,58,Ter,19:30:00,21:00:00,27/09/2022,Sala Aulas Mestrado,AA3.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MEI, MIG",Gestão do Conhecimento e Cultura Organizacional,M8683TP05,MIG-A1,58,Ter,18:00:00,19:30:00,27/09/2022,Sala Aulas Mestrado,AA3.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL08,"ET-B4, ET-B3, ET-B2, ET-B1",28,Qua,11:00:00,12:30:00,14/12/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
